,0,1
11765,9337.7,1580455800000.0
11766,9368.95,1580456700000.0
11767,9342.36,1580457600000.0
11768,9357.45,1580458500000.0
11769,9375.45,1580459400000.0
11770,9383.56,1580460300000.0
11771,9389.81,1580461200000.0
11772,9399.9,1580462100000.0
11773,9383.47,1580463000000.0
11774,9357.14,1580463900000.0
11775,9362.5,1580464800000.0
11776,9350.33,1580465700000.0
11777,9370.94,1580466600000.0
11778,9338.25,1580467500000.0
11779,9343.62,1580468400000.0
11780,9322.44,1580469300000.0
11781,9329.04,1580470200000.0
11782,9329.12,1580471100000.0
11783,9298.19,1580472000000.0
11784,9300.96,1580472900000.0
11785,9276.74,1580473800000.0
11786,9283.85,1580474700000.0
11787,9244.21,1580475600000.0
11788,9269.95,1580476500000.0
11789,9284.15,1580477400000.0
11790,9268.65,1580478300000.0
11791,9296.36,1580479200000.0
11792,9254.08,1580480100000.0
11793,9246.15,1580481000000.0
11794,9265.79,1580481900000.0
11795,9288.9,1580482800000.0
11796,9283.63,1580483700000.0
11797,9314.78,1580484600000.0
11798,9333.99,1580485500000.0
11799,9340.0,1580486400000.0
11800,9318.65,1580487300000.0
11801,9293.59,1580488200000.0
11802,9283.76,1580489100000.0
11803,9301.45,1580490000000.0
11804,9309.02,1580490900000.0
11805,9286.15,1580491800000.0
11806,9285.91,1580492700000.0
11807,9308.86,1580493600000.0
11808,9316.32,1580494500000.0
11809,9307.07,1580495400000.0
11810,9316.81,1580496300000.0
11811,9312.41,1580497200000.0
11812,9312.41,1580498100000.0
11813,9308.04,1580499000000.0
11814,9297.56,1580499900000.0
11815,9328.81,1580500800000.0
11816,9311.56,1580501700000.0
11817,9321.51,1580502600000.0
11818,9320.07,1580503500000.0
11819,9337.16,1580504400000.0
11820,9330.57,1580505300000.0
11821,9349.78,1580506200000.0
11822,9365.38,1580507100000.0
11823,9373.47,1580508000000.0
11824,9384.48,1580508900000.0
11825,9397.38,1580509800000.0
11826,9403.94,1580510700000.0
11827,9413.38,1580511600000.0
11828,9383.65,1580512500000.0
11829,9391.97,1580513400000.0
11830,9352.98,1580514300000.0
11831,9376.01,1580515200000.0
11832,9358.0,1580516100000.0
11833,9384.83,1580517000000.0
11834,9383.64,1580517900000.0
11835,9401.77,1580518800000.0
11836,9398.49,1580519700000.0
11837,9393.76,1580520600000.0
11838,9431.41,1580521500000.0
11839,9449.09,1580522400000.0
11840,9441.54,1580523300000.0
11841,9449.21,1580524200000.0
11842,9441.48,1580525100000.0
11843,9438.69,1580526000000.0
11844,9431.83,1580526900000.0
11845,9421.84,1580527800000.0
11846,9432.2,1580528700000.0
11847,9422.3,1580529600000.0
11848,9436.66,1580530500000.0
11849,9431.69,1580531400000.0
11850,9403.51,1580532300000.0
11851,9405.88,1580533200000.0
11852,9410.04,1580534100000.0
11853,9403.73,1580535000000.0
11854,9383.09,1580535900000.0
11855,9392.47,1580536800000.0
11856,9401.12,1580537700000.0
11857,9402.05,1580538600000.0
11858,9396.99,1580539500000.0
11859,9441.99,1580540400000.0
11860,9436.05,1580541300000.0
11861,9436.06,1580542200000.0
11862,9415.51,1580543100000.0
11863,9413.01,1580544000000.0
11864,9396.2,1580544900000.0
11865,9389.21,1580545800000.0
11866,9384.64,1580546700000.0
11867,9364.61,1580547600000.0
11868,9368.42,1580548500000.0
11869,9379.52,1580549400000.0
11870,9394.14,1580550300000.0
11871,9401.27,1580551200000.0
11872,9378.83,1580552100000.0
11873,9369.46,1580553000000.0
11874,9376.65,1580553900000.0
11875,9360.97,1580554800000.0
11876,9344.71,1580555700000.0
11877,9353.06,1580556600000.0
11878,9351.07,1580557500000.0
11879,9351.05,1580558400000.0
11880,9349.37,1580559300000.0
11881,9339.22,1580560200000.0
11882,9312.91,1580561100000.0
11883,9361.49,1580562000000.0
11884,9359.37,1580562900000.0
11885,9351.3,1580563800000.0
11886,9347.59,1580564700000.0
11887,9317.9,1580565600000.0
11888,9327.08,1580566500000.0
11889,9328.35,1580567400000.0
11890,9352.39,1580568300000.0
11891,9367.07,1580569200000.0
11892,9362.94,1580570100000.0
11893,9365.61,1580571000000.0
11894,9342.23,1580571900000.0
11895,9350.87,1580572800000.0
11896,9362.74,1580573700000.0
11897,9386.65,1580574600000.0
11898,9402.34,1580575500000.0
11899,9400.91,1580576400000.0
11900,9420.41,1580577300000.0
11901,9400.97,1580578200000.0
11902,9397.13,1580579100000.0
11903,9400.3,1580580000000.0
11904,9400.3,1580580900000.0
11905,9377.77,1580581800000.0
11906,9381.99,1580582700000.0
11907,9387.12,1580583600000.0
11908,9364.06,1580584500000.0
11909,9364.06,1580585400000.0
11910,9360.71,1580586300000.0
11911,9358.17,1580587200000.0
11912,9385.0,1580588100000.0
11913,9385.0,1580589000000.0
11914,9383.89,1580589900000.0
11915,9371.36,1580590800000.0
11916,9370.78,1580591700000.0
11917,9373.89,1580592600000.0
11918,9376.65,1580593500000.0
11919,9400.96,1580594400000.0
11920,9399.68,1580595300000.0
11921,9374.08,1580596200000.0
11922,9383.51,1580597100000.0
11923,9408.83,1580598000000.0
11924,9393.91,1580598900000.0
11925,9390.7,1580599800000.0
11926,9388.81,1580600700000.0
11927,9374.69,1580601600000.0
11928,9354.1,1580602500000.0
11929,9347.51,1580603400000.0
11930,9338.72,1580604300000.0
11931,9329.87,1580605200000.0
11932,9343.68,1580606100000.0
11933,9337.22,1580607000000.0
11934,9343.42,1580607900000.0
11935,9274.27,1580608800000.0
11936,9276.13,1580609700000.0
11937,9293.09,1580610600000.0
11938,9280.88,1580611500000.0
11939,9285.53,1580612400000.0
11940,9288.08,1580613300000.0
11941,9266.17,1580614200000.0
11942,9273.12,1580615100000.0
11943,9226.0,1580616000000.0
11944,9261.4,1580616900000.0
11945,9313.97,1580617800000.0
11946,9325.18,1580618700000.0
11947,9309.59,1580619600000.0
11948,9316.9,1580620500000.0
11949,9317.69,1580621400000.0
11950,9308.64,1580622300000.0
11951,9298.66,1580623200000.0
11952,9328.79,1580624100000.0
11953,9375.56,1580625000000.0
11954,9370.46,1580625900000.0
11955,9359.42,1580626800000.0
11956,9374.24,1580627700000.0
11957,9379.68,1580628600000.0
11958,9379.68,1580629500000.0
11959,9368.09,1580630400000.0
11960,9349.87,1580631300000.0
11961,9366.78,1580632200000.0
11962,9360.95,1580633100000.0
11963,9356.48,1580634000000.0
11964,9359.43,1580634900000.0
11965,9364.11,1580635800000.0
11966,9382.88,1580636700000.0
11967,9421.91,1580637600000.0
11968,9407.54,1580638500000.0
11969,9429.48,1580639400000.0
11970,9422.31,1580640300000.0
11971,9432.22,1580641200000.0
11972,9432.22,1580642100000.0
11973,9438.33,1580643000000.0
11974,9438.87,1580643900000.0
11975,9446.24,1580644800000.0
11976,9451.05,1580645700000.0
11977,9409.71,1580646600000.0
11978,9423.26,1580647500000.0
11979,9411.51,1580648400000.0
11980,9427.06,1580649300000.0
11981,9427.6,1580650200000.0
11982,9421.15,1580651100000.0
11983,9386.07,1580652000000.0
11984,9405.03,1580652900000.0
11985,9445.2,1580653800000.0
11986,9447.69,1580654700000.0
11987,9454.26,1580655600000.0
11988,9437.62,1580656500000.0
11989,9455.6,1580657400000.0
11990,9450.52,1580658300000.0
11991,9447.82,1580659200000.0
11992,9429.06,1580660100000.0
11993,9452.44,1580661000000.0
11994,9430.8,1580661900000.0
11995,9408.58,1580662800000.0
11996,9423.91,1580663700000.0
11997,9439.07,1580664600000.0
11998,9439.07,1580665500000.0
11999,9438.46,1580666400000.0
12000,9438.46,1580666400000.0
12001,9438.22,1580667300000.0
12002,9446.99,1580668200000.0
12003,9448.48,1580669100000.0
12004,9441.87,1580670000000.0
12005,9452.27,1580670900000.0
12006,9452.27,1580671800000.0
12007,9440.45,1580672700000.0
12008,9448.55,1580673600000.0
12009,9448.71,1580674500000.0
12010,9429.47,1580675400000.0
12011,9428.99,1580676300000.0
12012,9434.6,1580677200000.0
12013,9440.05,1580678100000.0
12014,9443.67,1580679000000.0
12015,9450.52,1580679900000.0
12016,9416.82,1580680800000.0
12017,9414.31,1580681700000.0
12018,9386.42,1580682600000.0
12019,9389.0,1580683500000.0
12020,9414.65,1580684400000.0
12021,9364.27,1580685300000.0
12022,9351.04,1580686200000.0
12023,9332.83,1580687100000.0
12024,9357.25,1580688000000.0
12025,9355.5,1580688900000.0
12026,9399.7,1580689800000.0
12027,9409.88,1580690700000.0
12028,9407.14,1580691600000.0
12029,9446.33,1580692500000.0
12030,9566.83,1580693400000.0
12031,9501.33,1580694300000.0
12032,9399.04,1580695200000.0
12033,9417.34,1580696100000.0
12034,9417.69,1580697000000.0
12035,9378.76,1580697900000.0
12036,9386.65,1580698800000.0
12037,9374.65,1580699700000.0
12038,9362.95,1580700600000.0
12039,9388.33,1580701500000.0
12040,9388.0,1580702400000.0
12041,9380.26,1580703300000.0
12042,9392.38,1580704200000.0
12043,9388.45,1580705100000.0
12044,9421.41,1580706000000.0
12045,9417.35,1580706900000.0
12046,9417.14,1580707800000.0
12047,9401.69,1580708700000.0
12048,9398.78,1580709600000.0
12049,9403.17,1580710500000.0
12050,9404.88,1580711400000.0
12051,9395.59,1580712300000.0
12052,9385.88,1580713200000.0
12053,9361.49,1580714100000.0
12054,9368.86,1580715000000.0
12055,9376.39,1580715900000.0
12056,9372.93,1580716800000.0
12057,9384.92,1580717700000.0
12058,9384.27,1580718600000.0
12059,9369.41,1580719500000.0
12060,9356.14,1580720400000.0
12061,9362.04,1580721300000.0
12062,9362.0,1580722200000.0
12063,9338.9,1580723100000.0
12064,9332.17,1580724000000.0
12065,9320.05,1580724900000.0
12066,9336.29,1580725800000.0
12067,9315.04,1580726700000.0
12068,9347.29,1580727600000.0
12069,9348.59,1580728500000.0
12070,9369.05,1580729400000.0
12071,9347.65,1580730300000.0
12072,9355.48,1580731200000.0
12073,9352.3,1580732100000.0
12074,9367.48,1580733000000.0
12075,9346.79,1580733900000.0
12076,9333.48,1580734800000.0
12077,9333.62,1580735700000.0
12078,9311.4,1580736600000.0
12079,9319.75,1580737500000.0
12080,9307.94,1580738400000.0
12081,9343.82,1580739300000.0
12082,9347.54,1580740200000.0
12083,9354.82,1580741100000.0
12084,9339.0,1580742000000.0
12085,9310.72,1580742900000.0
12086,9302.79,1580743800000.0
12087,9270.48,1580744700000.0
12088,9311.81,1580745600000.0
12089,9304.27,1580746500000.0
12090,9271.31,1580747400000.0
12091,9264.73,1580748300000.0
12092,9286.81,1580749200000.0
12093,9272.79,1580750100000.0
12094,9287.54,1580751000000.0
12095,9292.61,1580751900000.0
12096,9274.36,1580752800000.0
12097,9266.03,1580753700000.0
12098,9312.32,1580754600000.0
12099,9312.25,1580755500000.0
12100,9305.2,1580756400000.0
12101,9307.3,1580757300000.0
12102,9298.36,1580758200000.0
12103,9308.85,1580759100000.0
12104,9319.18,1580760000000.0
12105,9328.49,1580760900000.0
12106,9326.61,1580761800000.0
12107,9319.37,1580762700000.0
12108,9291.8,1580763600000.0
12109,9312.21,1580764500000.0
12110,9287.17,1580765400000.0
12111,9284.8,1580766300000.0
12112,9306.29,1580767200000.0
12113,9285.45,1580768100000.0
12114,9269.05,1580769000000.0
12115,9281.1,1580769900000.0
12116,9263.42,1580770800000.0
12117,9293.92,1580771700000.0
12118,9301.77,1580772600000.0
12119,9299.8,1580773500000.0
12120,9328.76,1580774400000.0
12121,9350.96,1580775300000.0
12122,9327.25,1580776200000.0
12123,9328.0,1580777100000.0
12124,9325.23,1580778000000.0
12125,9318.6,1580778900000.0
12126,9274.86,1580779800000.0
12127,9272.14,1580780700000.0
12128,9291.64,1580781600000.0
12129,9295.7,1580782500000.0
12130,9290.06,1580783400000.0
12131,9298.47,1580784300000.0
12132,9276.65,1580785200000.0
12133,9284.63,1580786100000.0
12134,9290.26,1580787000000.0
12135,9287.09,1580787900000.0
12136,9303.78,1580788800000.0
12137,9298.15,1580789700000.0
12138,9277.83,1580790600000.0
12139,9267.08,1580791500000.0
12140,9269.16,1580792400000.0
12141,9261.6,1580793300000.0
12142,9256.83,1580794200000.0
12143,9288.84,1580795100000.0
12144,9290.54,1580796000000.0
12145,9266.36,1580796900000.0
12146,9261.65,1580797800000.0
12147,9261.69,1580798700000.0
12148,9272.3,1580799600000.0
12149,9318.43,1580800500000.0
12150,9296.96,1580801400000.0
12151,9276.42,1580802300000.0
12152,9281.69,1580803200000.0
12153,9258.07,1580804100000.0
12154,9258.13,1580805000000.0
12155,9239.97,1580805900000.0
12156,9232.89,1580806800000.0
12157,9205.03,1580807700000.0
12158,9209.88,1580808600000.0
12159,9177.77,1580809500000.0
12160,9195.48,1580810400000.0
12161,9185.65,1580811300000.0
12162,9170.7,1580812200000.0
12163,9178.01,1580813100000.0
12164,9186.83,1580814000000.0
12165,9219.53,1580814900000.0
12166,9207.89,1580815800000.0
12167,9189.12,1580816700000.0
12168,9169.22,1580817600000.0
12169,9145.26,1580818500000.0
12170,9126.06,1580819400000.0
12171,9131.42,1580820300000.0
12172,9121.07,1580821200000.0
12173,9126.19,1580822100000.0
12174,9137.03,1580823000000.0
12175,9150.67,1580823900000.0
12176,9162.14,1580824800000.0
12177,9142.23,1580825700000.0
12178,9136.73,1580826600000.0
12179,9150.0,1580827500000.0
12180,9228.62,1580828400000.0
12181,9195.23,1580829300000.0
12182,9216.9,1580830200000.0
12183,9205.04,1580831100000.0
12184,9209.83,1580832000000.0
12185,9231.91,1580832900000.0
12186,9224.04,1580833800000.0
12187,9224.03,1580834700000.0
12188,9212.04,1580835600000.0
12189,9210.18,1580836500000.0
12190,9214.22,1580837400000.0
12191,9229.13,1580838300000.0
12192,9221.77,1580839200000.0
12193,9209.46,1580840100000.0
12194,9203.39,1580841000000.0
12195,9190.12,1580841900000.0
12196,9185.58,1580842800000.0
12197,9190.59,1580843700000.0
12198,9191.99,1580844600000.0
12199,9180.0,1580845500000.0
12200,9147.77,1580846400000.0
12201,9174.36,1580847300000.0
12202,9183.48,1580848200000.0
12203,9201.78,1580849100000.0
12204,9178.5,1580850000000.0
12205,9193.14,1580850900000.0
12206,9171.35,1580851800000.0
12207,9165.04,1580852700000.0
12208,9162.67,1580853600000.0
12209,9180.79,1580854500000.0
12210,9191.25,1580855400000.0
12211,9191.25,1580856300000.0
12212,9181.36,1580857200000.0
12213,9184.21,1580858100000.0
12214,9198.11,1580859000000.0
12215,9195.95,1580859900000.0
12216,9195.23,1580860800000.0
12217,9197.27,1580861700000.0
12218,9215.94,1580862600000.0
12219,9234.36,1580863500000.0
12220,9219.03,1580864400000.0
12221,9204.32,1580865300000.0
12222,9214.87,1580866200000.0
12223,9196.7,1580867100000.0
12224,9180.5,1580868000000.0
12225,9198.88,1580868900000.0
12226,9197.33,1580869800000.0
12227,9217.45,1580870700000.0
12228,9212.23,1580871600000.0
12229,9210.46,1580872500000.0
12230,9218.81,1580873400000.0
12231,9232.14,1580874300000.0
12232,9232.14,1580875200000.0
12233,9228.7,1580876100000.0
12234,9227.07,1580877000000.0
12235,9238.34,1580877900000.0
12236,9248.9,1580878800000.0
12237,9235.59,1580879700000.0
12238,9266.88,1580880600000.0
12239,9275.91,1580881500000.0
12240,9292.64,1580882400000.0
12241,9287.19,1580883300000.0
12242,9270.4,1580884200000.0
12243,9269.94,1580885100000.0
12244,9266.2,1580886000000.0
12245,9293.99,1580886900000.0
12246,9272.84,1580887800000.0
12247,9263.76,1580888700000.0
12248,9261.17,1580889600000.0
12249,9245.68,1580890500000.0
12250,9239.75,1580891400000.0
12251,9257.22,1580892300000.0
12252,9247.84,1580893200000.0
12253,9262.87,1580894100000.0
12254,9263.53,1580895000000.0
12255,9260.67,1580895900000.0
12256,9258.64,1580896800000.0
12257,9337.95,1580897700000.0
12258,9373.45,1580898600000.0
12259,9383.64,1580899500000.0
12260,9393.12,1580900400000.0
12261,9388.11,1580901300000.0
12262,9415.14,1580902200000.0
12263,9412.36,1580903100000.0
12264,9444.09,1580904000000.0
12265,9442.14,1580904900000.0
12266,9445.86,1580905800000.0
12267,9452.24,1580906700000.0
12268,9460.17,1580907600000.0
12269,9455.47,1580908500000.0
12270,9428.44,1580909400000.0
12271,9448.09,1580910300000.0
12272,9428.88,1580911200000.0
12273,9412.78,1580912100000.0
12274,9443.11,1580913000000.0
12275,9446.66,1580913900000.0
12276,9449.43,1580914800000.0
12277,9451.9,1580915700000.0
12278,9460.03,1580916600000.0
12279,9481.52,1580917500000.0
12280,9530.95,1580918400000.0
12281,9541.05,1580919300000.0
12282,9547.57,1580920200000.0
12283,9565.46,1580921100000.0
12284,9555.28,1580922000000.0
12285,9546.06,1580922900000.0
12286,9552.64,1580923800000.0
12287,9562.83,1580924700000.0
12288,9654.0,1580925600000.0
12289,9626.51,1580926500000.0
12290,9652.08,1580927400000.0
12291,9654.72,1580928300000.0
12292,9672.0,1580929200000.0
12293,9699.99,1580930100000.0
12294,9700.0,1580931000000.0
12295,9649.0,1580931900000.0
12296,9675.55,1580932800000.0
12297,9681.87,1580933700000.0
12298,9656.52,1580934600000.0
12299,9673.25,1580935500000.0
12300,9689.0,1580936400000.0
12301,9712.0,1580937300000.0
12302,9714.16,1580938200000.0
12303,9699.51,1580939100000.0
12304,9632.96,1580940000000.0
12305,9648.08,1580940900000.0
12306,9646.07,1580941800000.0
12307,9633.87,1580942700000.0
12308,9649.19,1580943600000.0
12309,9663.0,1580944500000.0
12310,9604.31,1580945400000.0
12311,9610.31,1580946300000.0
12312,9589.5,1580947200000.0
12313,9562.44,1580948100000.0
12314,9562.1,1580949000000.0
12315,9550.4,1580949900000.0
12316,9577.82,1580950800000.0
12317,9592.63,1580951700000.0
12318,9597.13,1580952600000.0
12319,9630.19,1580953500000.0
12320,9614.18,1580954400000.0
12321,9574.32,1580955300000.0
12322,9587.45,1580956200000.0
12323,9578.73,1580957100000.0
12324,9611.28,1580958000000.0
12325,9589.89,1580958900000.0
12326,9585.19,1580959800000.0
12327,9617.0,1580960700000.0
12328,9626.22,1580961600000.0
12329,9639.0,1580962500000.0
12330,9623.72,1580963400000.0
12331,9635.64,1580964300000.0
12332,9660.82,1580965200000.0
12333,9663.19,1580966100000.0
12334,9647.42,1580967000000.0
12335,9637.15,1580967900000.0
12336,9617.37,1580968800000.0
12337,9635.46,1580969700000.0
12338,9663.19,1580970600000.0
12339,9662.93,1580971500000.0
12340,9649.65,1580972400000.0
12341,9685.39,1580973300000.0
12342,9678.4,1580974200000.0
12343,9629.76,1580975100000.0
12344,9649.28,1580976000000.0
12345,9649.0,1580976900000.0
12346,9657.59,1580977800000.0
12347,9639.54,1580978700000.0
12348,9631.91,1580979600000.0
12349,9631.91,1580980500000.0
12350,9651.69,1580981400000.0
12351,9651.69,1580982300000.0
12352,9677.31,1580983200000.0
12353,9667.48,1580984100000.0
12354,9679.08,1580985000000.0
12355,9681.0,1580985900000.0
12356,9668.0,1580986800000.0
12357,9675.91,1580987700000.0
12358,9684.22,1580988600000.0
12359,9698.14,1580989500000.0
12360,9734.8,1580990400000.0
12361,9751.96,1580991300000.0
12362,9750.83,1580992200000.0
12363,9821.86,1580993100000.0
12364,9852.84,1580994000000.0
12365,9826.45,1580994900000.0
12366,9798.84,1580995800000.0
12367,9739.45,1580996700000.0
12368,9737.02,1580997600000.0
12369,9779.01,1580998500000.0
12370,9842.21,1580999400000.0
12371,9816.52,1581000300000.0
12372,9811.79,1581001200000.0
12373,9794.21,1581002100000.0
12374,9785.84,1581003000000.0
12375,9790.29,1581003900000.0
12376,9830.84,1581004800000.0
12377,9757.1,1581005700000.0
12378,9795.76,1581006600000.0
12379,9785.74,1581007500000.0
12380,9805.0,1581008400000.0
12381,9796.4,1581009300000.0
12382,9750.0,1581010200000.0
12383,9771.62,1581011100000.0
12384,9754.29,1581012000000.0
12385,9740.0,1581012900000.0
12386,9740.34,1581013800000.0
12387,9767.0,1581014700000.0
12388,9771.96,1581015600000.0
12389,9760.01,1581016500000.0
12390,9750.88,1581017400000.0
12391,9746.84,1581018300000.0
12392,9743.74,1581019200000.0
12393,9772.85,1581020100000.0
12394,9783.42,1581021000000.0
12395,9779.75,1581021900000.0
12396,9772.85,1581022800000.0
12397,9763.15,1581023700000.0
12398,9765.95,1581024600000.0
12399,9766.01,1581025500000.0
12400,9761.66,1581026400000.0
12401,9732.0,1581027300000.0
12402,9731.27,1581028200000.0
12403,9700.0,1581029100000.0
12404,9735.78,1581030000000.0
12405,9751.98,1581030900000.0
12406,9761.46,1581031800000.0
12407,9766.99,1581032700000.0
12408,9795.05,1581033600000.0
12409,9796.01,1581034500000.0
12410,9796.89,1581035400000.0
12411,9785.59,1581036300000.0
12412,9819.48,1581037200000.0
12413,9804.41,1581038100000.0
12414,9805.0,1581039000000.0
12415,9803.93,1581039900000.0
12416,9831.86,1581040800000.0
12417,9840.85,1581041700000.0
12418,9818.4,1581042600000.0
12419,9807.0,1581043500000.0
12420,9806.99,1581044400000.0
12421,9805.85,1581045300000.0
12422,9800.0,1581046200000.0
12423,9787.0,1581047100000.0
12424,9770.0,1581048000000.0
12425,9782.0,1581048900000.0
12426,9805.99,1581049800000.0
12427,9806.8,1581050700000.0
12428,9812.17,1581051600000.0
12429,9782.03,1581052500000.0
12430,9773.0,1581053400000.0
12431,9760.0,1581054300000.0
12432,9767.86,1581055200000.0
12433,9770.86,1581056100000.0
12434,9787.97,1581057000000.0
12435,9775.1,1581057900000.0
12436,9776.68,1581058800000.0
12437,9796.47,1581059700000.0
12438,9810.39,1581060600000.0
12439,9801.31,1581061500000.0
12440,9802.27,1581062400000.0
12441,9798.59,1581063300000.0
12442,9779.96,1581064200000.0
12443,9778.02,1581065100000.0
12444,9787.73,1581066000000.0
12445,9787.95,1581066900000.0
12446,9802.3,1581067800000.0
12447,9801.81,1581068700000.0
12448,9820.72,1581069600000.0
12449,9818.67,1581070500000.0
12450,9811.66,1581071400000.0
12451,9812.83,1581072300000.0
12452,9832.62,1581073200000.0
12453,9839.61,1581074100000.0
12454,9880.32,1581075000000.0
12455,9813.58,1581075900000.0
12456,9766.05,1581076800000.0
12457,9782.8,1581077700000.0
12458,9742.3,1581078600000.0
12459,9766.13,1581079500000.0
12460,9782.49,1581080400000.0
12461,9770.88,1581081300000.0
12462,9784.16,1581082200000.0
12463,9791.38,1581083100000.0
12464,9796.66,1581084000000.0
12465,9787.74,1581084900000.0
12466,9816.4,1581085800000.0
12467,9825.72,1581086700000.0
12468,9808.01,1581087600000.0
12469,9814.3,1581088500000.0
12470,9796.62,1581089400000.0
12471,9810.86,1581090300000.0
12472,9825.5,1581091200000.0
12473,9824.77,1581092100000.0
12474,9791.85,1581093000000.0
12475,9796.58,1581093900000.0
12476,9792.04,1581094800000.0
12477,9794.8,1581095700000.0
12478,9794.19,1581096600000.0
12479,9791.48,1581097500000.0
12480,9786.56,1581098400000.0
12481,9799.0,1581099300000.0
12482,9799.42,1581100200000.0
12483,9796.84,1581101100000.0
12484,9794.35,1581102000000.0
12485,9781.96,1581102900000.0
12486,9792.82,1581103800000.0
12487,9775.58,1581104700000.0
12488,9772.11,1581105600000.0
12489,9775.26,1581106500000.0
12490,9774.17,1581107400000.0
12491,9739.64,1581108300000.0
12492,9745.05,1581109200000.0
12493,9774.43,1581110100000.0
12494,9773.09,1581111000000.0
12495,9758.4,1581111900000.0
12496,9758.72,1581112800000.0
12497,9782.45,1581113700000.0
12498,9797.63,1581114600000.0
12499,9813.54,1581115500000.0
12500,9813.54,1581115500000.0
12501,9803.76,1581116400000.0
12502,9801.74,1581117300000.0
12503,9811.97,1581118200000.0
12504,9815.0,1581119100000.0
12505,9808.24,1581120000000.0
12506,9808.78,1581120900000.0
12507,9805.69,1581121800000.0
12508,9783.51,1581122700000.0
12509,9764.66,1581123600000.0
12510,9786.94,1581124500000.0
12511,9780.13,1581125400000.0
12512,9787.46,1581126300000.0
12513,9783.75,1581127200000.0
12514,9767.71,1581128100000.0
12515,9757.32,1581129000000.0
12516,9733.85,1581129900000.0
12517,9686.41,1581130800000.0
12518,9711.0,1581131700000.0
12519,9688.2,1581132600000.0
12520,9710.99,1581133500000.0
12521,9742.72,1581134400000.0
12522,9742.67,1581135300000.0
12523,9756.99,1581136200000.0
12524,9755.35,1581137100000.0
12525,9745.85,1581138000000.0
12526,9752.29,1581138900000.0
12527,9769.72,1581139800000.0
12528,9757.06,1581140700000.0
12529,9789.09,1581141600000.0
12530,9783.66,1581142500000.0
12531,9765.57,1581143400000.0
12532,9759.35,1581144300000.0
12533,9775.12,1581145200000.0
12534,9758.02,1581146100000.0
12535,9767.65,1581147000000.0
12536,9764.49,1581147900000.0
12537,9785.19,1581148800000.0
12538,9800.0,1581149700000.0
12539,9802.22,1581150600000.0
12540,9806.67,1581151500000.0
12541,9795.85,1581152400000.0
12542,9789.43,1581153300000.0
12543,9813.18,1581154200000.0
12544,9809.75,1581155100000.0
12545,9817.14,1581156000000.0
12546,9850.0,1581156900000.0
12547,9821.81,1581157800000.0
12548,9805.39,1581158700000.0
12549,9809.57,1581159600000.0
12550,9805.67,1581160500000.0
12551,9818.96,1581161400000.0
12552,9812.09,1581162300000.0
12553,9820.69,1581163200000.0
12554,9832.35,1581164100000.0
12555,9821.74,1581165000000.0
12556,9811.59,1581165900000.0
12557,9812.36,1581166800000.0
12558,9824.15,1581167700000.0
12559,9789.79,1581168600000.0
12560,9800.05,1581169500000.0
12561,9826.77,1581170400000.0
12562,9818.42,1581171300000.0
12563,9823.27,1581172200000.0
12564,9845.63,1581173100000.0
12565,9836.22,1581174000000.0
12566,9837.0,1581174900000.0
12567,9849.0,1581175800000.0
12568,9829.31,1581176700000.0
12569,9845.1,1581177600000.0
12570,9839.43,1581178500000.0
12571,9861.8,1581179400000.0
12572,9868.96,1581180300000.0
12573,9860.72,1581181200000.0
12574,9872.14,1581182100000.0
12575,9879.08,1581183000000.0
12576,9868.22,1581183900000.0
12577,9849.0,1581184800000.0
12578,9852.56,1581185700000.0
12579,9854.16,1581186600000.0
12580,9853.94,1581187500000.0
12581,9867.65,1581188400000.0
12582,9865.82,1581189300000.0
12583,9848.92,1581190200000.0
12584,9864.57,1581191100000.0
12585,9852.8,1581192000000.0
12586,9857.99,1581192900000.0
12587,9865.12,1581193800000.0
12588,9861.71,1581194700000.0
12589,9883.32,1581195600000.0
12590,9873.12,1581196500000.0
12591,9882.63,1581197400000.0
12592,9923.67,1581198300000.0
12593,9880.03,1581199200000.0
12594,9883.5,1581200100000.0
12595,9916.54,1581201000000.0
12596,9915.93,1581201900000.0
12597,9918.27,1581202800000.0
12598,9904.07,1581203700000.0
12599,9908.11,1581204600000.0
12600,9903.38,1581205500000.0
12601,9927.35,1581206400000.0
12602,9930.47,1581207300000.0
12603,9930.14,1581208200000.0
12604,9938.65,1581209100000.0
12605,9932.14,1581210000000.0
12606,9941.85,1581210900000.0
12607,9927.85,1581211800000.0
12608,9940.0,1581212700000.0
12609,9933.96,1581213600000.0
12610,9957.1,1581214500000.0
12611,9945.19,1581215400000.0
12612,9957.16,1581216300000.0
12613,9960.86,1581217200000.0
12614,9982.06,1581218100000.0
12615,9994.77,1581219000000.0
12616,10041.77,1581219900000.0
12617,10111.4,1581220800000.0
12618,10087.0,1581221700000.0
12619,10103.74,1581222600000.0
12620,10095.56,1581223500000.0
12621,10066.05,1581224400000.0
12622,10066.08,1581225300000.0
12623,10084.95,1581226200000.0
12624,10096.13,1581227100000.0
12625,10102.61,1581228000000.0
12626,10113.62,1581228900000.0
12627,10102.71,1581229800000.0
12628,10102.52,1581230700000.0
12629,10110.81,1581231600000.0
12630,10115.41,1581232500000.0
12631,10141.21,1581233400000.0
12632,10124.71,1581234300000.0
12633,10140.62,1581235200000.0
12634,10135.85,1581236100000.0
12635,10117.33,1581237000000.0
12636,10106.67,1581237900000.0
12637,10113.12,1581238800000.0
12638,10112.26,1581239700000.0
